columna,columna_1,"CUADRO 3 - Nacimientos por área y sexo, según departamento y municipio de residencia de la madre",columna_2,columna_3,columna_4,columna_5,columna_6,columna_7,columna_8,columna_9,columna_10,columna_11,columna_12,columna_13,columna_14,columna_15,columna_16,columna_17,columna_18,año,tipo,hoja_origen
41.0,41551.0,,41551 Pitalito,1078,564,514,0,322,270,0,102,91,0,140,153,0,0,0,0,2025,nacimientos,Cuadro3
41.0,41615.0,,41615 Rivera,133,68,65,0,41,35,0,15,12,0,12,18,0,0,0,0,2025,nacimientos,Cuadro3
41.0,41660.0,,41660 Saladoblanco,97,53,44,0,8,5,0,6,2,0,39,37,0,0,0,0,2025,nacimientos,Cuadro3
41.0,41668.0,,41668 San Agustín,189,96,93,0,28,26,0,15,13,0,53,54,0,0,0,0,2025,nacimientos,Cuadro3
41.0,41676.0,,41676 Santa María,63,30,33,0,8,6,0,1,1,0,21,26,0,0,0,0,2025,nacimientos,Cuadro3
41.0,41770.0,,41770 Suaza,143,67,76,0,11,12,0,12,19,0,44,45,0,0,0,0,2025,nacimientos,Cuadro3
41.0,41791.0,,41791 Tarqui,112,61,51,0,18,11,0,7,11,0,36,29,0,0,0,0,2025,nacimientos,Cuadro3
41.0,41797.0,,41797 Tesalia,57,27,30,0,15,15,0,4,5,0,8,10,0,0,0,0,2025,nacimientos,Cuadro3
41.0,41799.0,,41799 Tello,50,25,25,0,8,6,0,4,2,0,13,17,0,0,0,0,2025,nacimientos,Cuadro3
41.0,41801.0,,41801 Teruel,41,25,16,0,11,9,0,0,0,0,14,7,0,0,0,0,2025,nacimientos,Cuadro3
41.0,41807.0,,41807 Timaná,126,67,59,0,25,19,0,18,23,0,24,17,0,0,0,0,2025,nacimientos,Cuadro3
41.0,41872.0,,41872 Villavieja,30,16,14,0,6,2,0,4,9,0,6,3,0,0,0,0,2025,nacimientos,Cuadro3
41.0,41885.0,,41885 Yaguará,55,33,22,0,28,19,0,0,0,0,5,3,0,0,0,0,2025,nacimientos,Cuadro3
41.0,41999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro3
44.0,44000.0,44 La Guajira,Total,9155,4676,4478,1,2057,1911,0,414,364,0,2205,2203,1,0,0,0,2025,nacimientos,Cuadro3
44.0,44001.0,,44001 Riohacha,2513,1288,1224,1,646,579,0,79,99,0,563,546,1,0,0,0,2025,nacimientos,Cuadro3
44.0,44035.0,,44035 Albania,193,106,87,0,47,31,0,4,9,0,55,47,0,0,0,0,2025,nacimientos,Cuadro3
44.0,44078.0,,44078 Barrancas,269,138,131,0,77,79,0,25,17,0,36,35,0,0,0,0,2025,nacimientos,Cuadro3
44.0,44090.0,,44090 Dibulla,160,80,80,0,6,4,0,29,23,0,45,53,0,0,0,0,2025,nacimientos,Cuadro3
44.0,44098.0,,44098 Distracción,84,47,37,0,21,21,0,15,10,0,11,6,0,0,0,0,2025,nacimientos,Cuadro3
44.0,44110.0,,44110 El Molino,45,22,23,0,21,21,0,0,0,0,1,2,0,0,0,0,2025,nacimientos,Cuadro3
44.0,44279.0,,44279 Fonseca,353,181,172,0,139,139,0,27,17,0,15,16,0,0,0,0,2025,nacimientos,Cuadro3
44.0,44378.0,,44378 Hatonuevo,155,80,75,0,56,55,0,8,8,0,16,12,0,0,0,0,2025,nacimientos,Cuadro3
44.0,44420.0,,44420 La Jagua del Pilar,16,8,8,0,5,7,0,3,0,0,0,1,0,0,0,0,2025,nacimientos,Cuadro3
44.0,44430.0,,44430 Maicao,1964,1033,931,0,515,463,0,54,46,0,464,422,0,0,0,0,2025,nacimientos,Cuadro3
44.0,44560.0,,44560 Manaure,609,279,330,0,48,54,0,31,36,0,200,240,0,0,0,0,2025,nacimientos,Cuadro3
44.0,44650.0,,44650 San Juan del Cesar,375,203,172,0,138,122,0,50,34,0,15,16,0,0,0,0,2025,nacimientos,Cuadro3
44.0,44847.0,,44847 Uribia,2186,1104,1082,0,237,215,0,87,64,0,780,803,0,0,0,0,2025,nacimientos,Cuadro3
44.0,44855.0,,44855 Urumita,42,18,24,0,17,23,0,1,0,0,0,1,0,0,0,0,2025,nacimientos,Cuadro3
44.0,44874.0,,44874 Villanueva,191,89,102,0,84,98,0,1,1,0,4,3,0,0,0,0,2025,nacimientos,Cuadro3
44.0,44999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47000.0,47 Magdalena,Total,8408,4304,4104,0,3186,3116,0,829,727,0,289,261,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47001.0,,47001 Santa Marta,3272,1630,1642,0,1514,1522,0,97,93,0,19,27,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47030.0,,47030 Algarrobo,82,48,34,0,38,19,0,7,11,0,3,4,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47053.0,,47053 Aracataca,205,106,99,0,83,84,0,10,8,0,13,7,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47058.0,,47058 Ariguaní,204,111,93,0,79,63,0,23,20,0,9,10,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47161.0,,47161 Cerro de San Antonio,29,20,9,0,13,7,0,4,1,0,3,1,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47170.0,,47170 Chivolo,136,73,63,0,49,46,0,15,13,0,9,4,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47189.0,,47189 Ciénaga,789,402,387,0,328,308,0,32,33,0,42,46,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47205.0,,47205 Concordia,24,9,15,0,4,9,0,3,6,0,2,0,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47245.0,,47245 El Banco,403,207,196,0,124,108,0,60,63,0,23,25,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47258.0,,47258 El Piñón,76,38,38,0,19,18,0,19,18,0,0,2,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47268.0,,47268 El Retén,131,75,56,0,56,46,0,11,4,0,8,6,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47288.0,,47288 Fundación,537,283,254,0,223,216,0,29,28,0,31,10,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47318.0,,47318 Guamal,158,87,71,0,33,33,0,27,21,0,27,17,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47460.0,,47460 Nueva Granada,144,78,66,0,47,44,0,25,16,0,6,6,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47541.0,,47541 Pedraza,23,11,12,0,8,7,0,3,4,0,0,1,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47545.0,,47545 Pijiño del Carmen,88,57,31,0,34,21,0,20,4,0,3,6,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47551.0,,47551 Pivijay,249,132,117,0,98,95,0,32,20,0,2,2,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47555.0,,47555 Plato,406,192,214,0,153,179,0,29,27,0,10,8,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47570.0,,47570 Puebloviejo,154,82,72,0,30,23,0,49,42,0,3,7,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47605.0,,47605 Remolino,22,11,11,0,6,9,0,5,1,0,0,1,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47660.0,,47660 Sabanas de San Ángel,111,56,55,0,19,25,0,26,15,0,11,15,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47675.0,,47675 Salamina,36,10,26,0,9,22,0,1,4,0,0,0,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47692.0,,47692 San Sebastián de Buenavista,122,63,59,0,31,23,0,15,21,0,17,15,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47703.0,,47703 San Zenón,61,34,27,0,14,5,0,18,22,0,2,0,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47707.0,,47707 Santa Ana,131,63,68,0,44,45,0,15,15,0,4,8,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47720.0,,47720 Santa Bárbara de Pinto,66,30,36,0,17,28,0,8,7,0,5,1,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47745.0,,47745 Sitionuevo,110,48,62,0,27,39,0,18,21,0,3,2,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47798.0,,47798 Tenerife,64,35,29,0,23,16,0,11,13,0,1,0,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47960.0,,47960 Zapayán,29,15,14,0,9,8,0,4,5,0,2,1,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47980.0,,47980 Zona Bananera,546,298,248,0,54,48,0,213,171,0,31,29,0,0,0,0,2025,nacimientos,Cuadro3
47.0,47999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50000.0,50 Meta,Total,6353,3238,3115,0,2523,2466,0,132,111,0,583,538,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50001.0,,50001 Villavicencio,3094,1593,1501,0,1501,1413,0,15,11,0,77,77,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50006.0,,50006 Acacías,500,256,244,0,203,198,0,10,4,0,43,42,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50110.0,,50110 Barranca de Upía,46,20,26,0,13,19,0,0,1,0,7,6,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50124.0,,50124 Cabuyaro,41,26,15,0,11,7,0,0,1,0,15,7,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50150.0,,50150 Castilla La Nueva,84,43,41,0,17,17,0,8,10,0,18,14,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50223.0,,50223 Cubarral,25,9,16,0,6,13,0,0,0,0,3,3,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50226.0,,50226 Cumaral,132,62,70,0,51,56,0,3,1,0,8,13,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50245.0,,50245 El Calvario,3,2,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50251.0,,50251 El Castillo,31,18,13,0,6,5,0,4,1,0,8,7,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50270.0,,50270 El Dorado,11,7,4,0,2,4,0,3,0,0,2,0,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50287.0,,50287 Fuente de Oro,72,36,36,0,23,21,0,7,8,0,6,7,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50313.0,,50313 Granada,524,267,257,0,222,219,0,19,17,0,26,21,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50318.0,,50318 Guamal,79,34,45,0,23,28,0,1,1,0,10,16,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50325.0,,50325 Mapiripán,48,29,19,0,8,6,0,1,2,0,20,11,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50330.0,,50330 Mesetas,57,26,31,0,7,13,0,2,2,0,17,16,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50350.0,,50350 La Macarena,87,39,48,0,9,19,0,0,0,0,30,29,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50370.0,,50370 Uribe,89,45,44,0,8,14,0,19,11,0,18,19,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50400.0,,50400 Lejanías,57,35,22,0,16,10,0,3,1,0,16,11,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50450.0,,50450 Puerto Concordia,58,25,33,0,6,14,0,0,2,0,19,17,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50568.0,,50568 Puerto Gaitán,531,281,250,0,157,142,0,6,4,0,118,104,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50573.0,,50573 Puerto López,224,113,111,0,71,71,0,5,12,0,37,28,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50577.0,,50577 Puerto Lleras,45,16,29,0,7,12,0,4,3,0,5,14,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50590.0,,50590 Puerto Rico,66,34,32,0,17,11,0,3,2,0,14,19,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50606.0,,50606 Restrepo,101,52,49,0,39,38,0,0,0,0,13,11,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50680.0,,50680 San Carlos de Guaroa,75,43,32,0,28,23,0,2,0,0,13,9,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50683.0,,50683 San Juan de Arama,34,17,17,0,9,9,0,3,3,0,5,5,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50686.0,,50686 San Juanito,5,3,2,0,3,2,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50689.0,,50689 San Martín,126,54,72,0,39,54,0,5,6,0,10,12,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50711.0,,50711 Vistahermosa,108,53,55,0,19,28,0,9,7,0,25,20,0,0,0,0,2025,nacimientos,Cuadro3
50.0,50999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52000.0,52 Nariño,Total,6484,3269,3214,1,1745,1738,0,340,381,1,1184,1095,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52001.0,,52001 Pasto,1576,765,811,0,638,643,0,99,122,0,28,46,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52019.0,,52019 Albán,17,5,12,0,1,3,0,0,0,0,4,9,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52022.0,,52022 Aldana,25,13,12,0,4,1,0,4,5,0,5,6,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52036.0,,52036 Ancuya,12,6,6,0,1,1,0,1,0,0,4,5,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52051.0,,52051 Arboleda,23,11,12,0,3,3,0,0,1,0,8,8,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52079.0,,52079 Barbacoas,261,138,123,0,55,49,0,7,10,0,76,64,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52083.0,,52083 Belén,11,2,9,0,1,6,0,0,0,0,1,3,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52110.0,,52110 Buesaco,72,36,36,0,9,9,0,4,3,0,23,24,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52203.0,,52203 Colón,33,16,17,0,4,3,0,3,2,0,9,12,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52207.0,,52207 Consacá,30,11,19,0,3,6,0,2,2,0,6,11,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52210.0,,52210 Contadero,20,9,11,0,1,2,0,0,2,0,8,7,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52215.0,,52215 Córdoba,70,38,32,0,10,5,0,3,2,0,25,25,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52224.0,,52224 Cuaspud Carlosama,38,19,19,0,6,5,0,0,1,0,13,13,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52227.0,,52227 Cumbal,95,50,45,0,5,9,0,5,6,0,40,30,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52233.0,,52233 Cumbitara,30,14,16,0,5,5,0,3,1,0,6,10,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52240.0,,52240 Chachagüí,52,30,22,0,14,13,0,0,0,0,16,9,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52250.0,,52250 El Charco,133,69,64,0,16,11,0,2,2,0,51,51,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52254.0,,52254 El Peñol,16,8,8,0,2,1,0,0,2,0,6,5,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52256.0,,52256 El Rosario,22,14,8,0,7,1,0,2,4,0,5,3,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52258.0,,52258 El Tablón de Gómez,41,26,15,0,2,1,0,7,6,0,17,8,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52260.0,,52260 El Tambo,35,20,15,0,13,4,0,0,0,0,7,11,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52287.0,,52287 Funes,16,5,11,0,3,5,0,0,0,0,2,6,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52317.0,,52317 Guachucal,48,24,24,0,3,7,0,5,1,0,16,16,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52320.0,,52320 Guaitarilla,33,19,14,0,9,7,0,0,1,0,10,6,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52323.0,,52323 Gualmatán,13,3,10,0,2,6,0,1,1,0,0,3,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52352.0,,52352 Iles,19,6,13,0,4,3,0,0,0,0,2,10,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52354.0,,52354 Imués,20,13,7,0,3,0,0,6,3,0,4,4,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52356.0,,52356 Ipiales,506,246,259,1,184,197,0,31,28,1,31,34,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52378.0,,52378 La Cruz,56,28,28,0,10,13,0,3,4,0,15,11,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52381.0,,52381 La Florida,18,9,9,0,4,2,0,1,2,0,4,5,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52385.0,,52385 La Llanada,25,16,9,0,10,8,0,0,0,0,6,1,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52390.0,,52390 La Tola,27,12,15,0,4,7,0,2,0,0,6,8,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52399.0,,52399 La Unión,129,65,64,0,32,31,0,1,3,0,32,30,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52405.0,,52405 Leiva,40,22,18,0,3,5,0,2,0,0,17,13,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52411.0,,52411 Linares,25,8,17,0,5,5,0,1,2,0,2,10,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52418.0,,52418 Los Andes,42,19,23,0,9,13,0,0,0,0,10,10,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52427.0,,52427 Magüí,50,25,25,0,14,17,0,1,3,0,10,5,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52435.0,,52435 Mallama,21,14,7,0,0,2,0,3,0,0,11,5,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52473.0,,52473 Mosquera,51,28,23,0,12,10,0,0,1,0,16,12,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52480.0,,52480 Nariño,28,17,11,0,14,3,0,1,0,0,2,8,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52490.0,,52490 Olaya Herrera,121,52,69,0,21,31,0,6,2,0,25,36,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52506.0,,52506 Ospina,16,10,6,0,5,1,0,1,0,0,4,5,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52520.0,,52520 Francisco Pizarro,39,22,17,0,11,10,0,0,0,0,11,7,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52540.0,,52540 Policarpa,52,30,22,0,10,7,0,5,7,0,15,8,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52560.0,,52560 Potosí,39,25,14,0,5,5,0,0,0,0,20,9,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52565.0,,52565 Providencia,7,2,5,0,1,1,0,0,0,0,1,4,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52573.0,,52573 Puerres,28,11,17,0,4,8,0,3,0,0,4,9,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52585.0,,52585 Pupiales,56,30,26,0,16,11,0,1,2,0,13,13,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52612.0,,52612 Ricaurte,135,79,56,0,8,9,0,4,4,0,67,43,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52621.0,,52621 Roberto Payán,71,34,37,0,13,9,0,1,2,0,20,26,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52678.0,,52678 Samaniego,115,56,59,0,20,27,0,2,0,0,34,32,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52683.0,,52683 Sandoná,66,33,33,0,18,13,0,4,7,0,11,13,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52685.0,,52685 San Bernardo,24,17,7,0,9,2,0,0,0,0,8,5,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52687.0,,52687 San Lorenzo,46,22,24,0,4,3,0,2,0,0,16,21,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52693.0,,52693 San Pablo,33,15,18,0,6,8,0,0,0,0,9,10,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52694.0,,52694 San Pedro de Cartago,32,17,15,0,0,1,0,1,0,0,16,14,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52696.0,,52696 Santa Bárbara,39,17,22,0,9,8,0,0,0,0,8,14,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52699.0,,52699 Santacruz,32,21,11,0,7,3,0,0,2,0,14,6,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52720.0,,52720 Sapuyes,16,8,8,0,1,0,0,3,2,0,4,6,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52786.0,,52786 Taminango,56,33,23,0,10,8,0,4,4,0,19,11,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52788.0,,52788 Tangua,21,8,13,0,4,4,0,1,0,0,3,9,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52835.0,,52835 San Andrés de Tumaco,1485,748,737,0,400,414,0,92,123,0,256,200,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52838.0,,52838 Túquerres,137,76,61,0,32,28,0,10,5,0,34,28,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52885.0,,52885 Yacuanquer,39,24,15,0,6,5,0,0,1,0,18,9,0,0,0,0,2025,nacimientos,Cuadro3
52.0,52999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54000.0,54 Norte de Santander,Total,8271,4312,3958,1,3444,3104,1,172,179,0,696,675,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54001.0,,54001 San José de Cúcuta,4105,2167,1938,0,2121,1891,0,21,19,0,25,28,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54003.0,,54003 Ábrego,178,95,83,0,46,39,0,0,0,0,49,44,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54051.0,,54051 Arboledas,47,20,27,0,4,11,0,2,1,0,14,15,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54099.0,,54099 Bochalema,18,6,12,0,4,3,0,1,6,0,1,3,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54109.0,,54109 Bucarasica,24,18,6,0,3,2,0,1,0,0,14,4,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54125.0,,54125 Cácota,9,4,5,0,2,1,0,0,0,0,2,4,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54128.0,,54128 Cáchira,37,17,20,0,5,4,0,2,1,0,10,15,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54172.0,,54172 Chinácota,69,30,39,0,20,28,0,2,0,0,8,11,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54174.0,,54174 Chitagá,44,23,21,0,10,7,0,0,1,0,13,13,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54206.0,,54206 Convención,128,75,53,0,34,16,0,3,5,0,38,32,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54223.0,,54223 Cucutilla,34,17,17,0,9,6,0,0,1,0,8,10,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54239.0,,54239 Durania,16,9,7,0,6,3,0,0,0,0,3,4,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54245.0,,54245 El Carmen,59,30,29,0,7,4,0,8,4,0,15,21,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54250.0,,54250 El Tarra,212,123,89,0,52,39,0,3,2,0,68,48,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54261.0,,54261 El Zulia,152,66,86,0,44,56,0,7,8,0,15,22,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54313.0,,54313 Gramalote,34,18,16,0,4,6,0,0,0,0,14,10,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54344.0,,54344 Hacarí,70,43,27,0,9,5,0,2,3,0,32,19,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54347.0,,54347 Herrán,9,5,4,0,1,1,0,0,0,0,4,3,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54377.0,,54377 Labateca,18,12,6,0,6,3,0,0,0,0,6,3,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54385.0,,54385 La Esperanza,42,18,24,0,5,4,0,2,5,0,11,15,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54398.0,,54398 La Playa,46,25,21,0,6,6,0,1,2,0,18,13,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54405.0,,54405 Los Patios,367,186,181,0,183,178,0,1,0,0,2,3,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54418.0,,54418 Lourdes,21,8,13,0,1,7,0,0,0,0,7,6,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54480.0,,54480 Mutiscua,17,11,6,0,3,2,0,0,0,0,8,4,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54498.0,,54498 Ocaña,721,373,348,0,313,293,0,7,8,0,53,47,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54518.0,,54518 Pamplona,217,127,90,0,106,83,0,1,0,0,20,7,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54520.0,,54520 Pamplonita,24,14,10,0,6,1,0,0,2,0,8,7,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54553.0,,54553 Puerto Santander,73,39,34,0,21,21,0,1,0,0,17,13,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54599.0,,54599 Ragonvalia,9,6,3,0,2,1,0,0,0,0,4,2,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54660.0,,54660 Salazar,34,18,16,0,8,5,0,2,1,0,8,10,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54670.0,,54670 San Calixto,45,23,22,0,4,2,0,1,1,0,18,19,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54673.0,,54673 San Cayetano,25,13,12,0,10,8,0,3,2,0,0,2,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54680.0,,54680 Santiago,11,4,7,0,2,5,0,0,0,0,2,2,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54720.0,,54720 Sardinata,169,82,87,0,35,36,0,11,21,0,36,30,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54743.0,,54743 Silos,19,10,9,0,3,5,0,1,0,0,6,4,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54800.0,,54800 Teorama,107,51,56,0,7,8,0,15,10,0,29,38,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54810.0,,54810 Tibú,471,216,255,0,65,69,0,69,65,0,82,121,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54820.0,,54820 Toledo,66,35,31,0,11,9,0,3,4,0,21,18,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54871.0,,54871 Villa Caro,18,10,8,0,5,4,0,0,0,0,5,4,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54874.0,,54874 Villa del Rosario,506,265,240,1,261,232,1,2,7,0,2,1,0,0,0,0,2025,nacimientos,Cuadro3
54.0,54999.0,,Sin Información,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,nacimientos,Cuadro3
63.0,63000.0,63 Quindío,Total,2160,1126,1034,0,1021,932,0,27,31,0,78,71,0,0,0,0,2025,nacimientos,Cuadro3
63.0,63001.0,,63001 Armenia,1245,644,601,0,634,587,0,1,3,0,9,11,0,0,0,0,2025,nacimientos,Cuadro3
